index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
47899,405-1088970-4625131,04-01-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3311,JNE3311-KR-M,kurta,M,B07SNP2Z5V,Cancelled,0,,,Dandeli,KARNATAKA,581325.0,IN,,False,,
47399,402-1005632-7027518,04-02-22,Shipped,Amazon,Amazon.in,Expedited,SET349,SET349-KR-NP-L,Set,L,B09QJ49VD8,Shipped,1,INR,930.0,MUMBAI,MAHARASHTRA,400080.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
5707,402-9408498-4736314,04-27-22,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-M,kurta,M,B08WPR5MCB,Shipped,1,INR,442.0,HYDERABAD,TELANGANA,500016.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
105640,408-2026829-8198758,06-17-22,Shipped,Amazon,Amazon.in,Expedited,SET014,SET014-KR-PP-XL,Set,XL,B07JPDNJTB,Shipped,1,INR,783.0,BANGALORE,KARNATAKA,560093.0,IN,,False,,False
87881,407-8913335-0021935,05-02-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-L,Set,L,B08XNDL1DL,Shipped,1,INR,1111.0,RAJKOT,Gujarat,360001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
39421,403-5841696-3953920,04-07-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0002,J0002-SKD-XL,Set,XL,B0894XKSM1,Shipped,1,INR,1186.0,Udaipur,RAJASTHAN,313001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-275LMAQ3T5REI,Amazon PLCC Free-Financing Universal Merchant AAT-EPSXIT4LWLKXC,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,
66221,407-7012588-9650700,05-18-22,Shipped,Amazon,Amazon.in,Expedited,SET250,SET250-KR-SHA-S,Set,S,B08WHYM2X9,Shipped,1,INR,675.0,BENGALURU,KARNATAKA,560078.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
88194,408-0857188-6587552,05-02-22,Shipped,Amazon,Amazon.in,Expedited,SET201,SET201-KR-NP-A-XXL,Set,XXL,B08L93NLLX,Shipped,1,INR,595.0,Indore,MADHYA PRADESH,452010.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
8995,404-5217051-7145926,04-25-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET291,SET291-KR-PP-M,Set,M,B099NK55YG,Shipped,1,INR,563.0,NEW DELHI,DELHI,110019.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-P3CSUAK4HTEP2,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,
65462,403-4194844-9232345,05-18-22,Cancelled,Merchant,Amazon.in,Standard,SET185,SET185-KR-NP-M,Set,M,B082Z3KF7J,,0,INR,747.62,MURAKAMBATTU,ANDHRA PRADESH,517127.0,IN,,False,Easy Ship,False
34475,408-0510913-3929137,04-10-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXL,kurta,XXL,B081WSL2JS,Shipped,1,INR,399.0,"Chembur, MUMBAI",MAHARASHTRA,400071.0,IN,,False,,
73761,408-6694612-6481147,05-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-M,kurta,M,B082W8F8P3,Unshipped,1,INR,382.0,DOMBIVLI,MAHARASHTRA,421202.0,IN,,False,,False
63882,408-7764319-5397912,05-19-22,Cancelled,Merchant,Amazon.in,Standard,J0111,J0111-TP-XL,Top,XL,B092CZVBCR,,0,INR,402.86,AHMEDABAD,Gujarat,380015.0,IN,,False,Easy Ship,False
61593,404-6755693-6872349,05-22-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET402,SET402-KR-NP-S,Set,S,B09VC6JS3X,Shipped,1,INR,988.0,ALLAHABAD,UTTAR PRADESH,211019.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-4ZN7U6MMDFGWM,Amazon PLCC Free-Financing Universal Merchant AAT-PAWHL2EB33U42,Amazon PLCC Free-Financing Universal Merchant AAT-7WX4JYESZISLU,Amazon PLCC Free-Financing Universal Merchant AAT-CIX56SGGAWUYW,Amazon PLCC Free-Financing Universal Merchant AAT-DMQVBJASKTAHS,Amazon PLCC Free-Financing Universal Merchant AAT-QDW37TTFGOP5C,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False
112630,408-2963056-9577113,06-12-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0283,J0283-SET-XXL,Set,XXL,B08QGNKGKY,Shipped,1,INR,0.0,IBRAHIMPATNAM,ANDHRA PRADESH,521456.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO,Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS,Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC,Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES,Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811",False,Easy Ship,False
33607,406-0502159-0277913,04-10-22,Shipped,Amazon,Amazon.in,Expedited,SET316,SET316-KR-DPT-L,Set,L,B09KXVM4V6,Shipped,1,INR,1149.0,BENGALURU,KARNATAKA,560068.0,IN,,False,,
118098,S02-0931084-0177202,06-08-22,Shipped,Amazon,Non-Amazon,Standard,JNE2270,JNE2270-KR-487-A-XS,kurta,XS,B07H7D5STQ,Unshipped,1,,,Surat,Gujarat,394210.0,IN,,False,,False
18878,171-5659898-2626700,04-19-22,Shipped,Amazon,Amazon.in,Expedited,MEN5009,MEN5009-KR-M,kurta,M,B08YYX8VKT,Shipped,1,INR,499.0,NEW DELHI,DELHI,110025.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
30594,408-4405714-0789902,04-12-22,Shipped,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-L,kurta,L,B091Q84CBF,Shipped,1,INR,399.0,ALLAHABAD,UTTAR PRADESH,211003.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
102942,402-0380932-4913923,06-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET394,SET394-KR-NP-XS,Set,XS,B09TH6ZKSH,Shipped,1,INR,1063.0,KOZHIKODE,KERALA,673005.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-7L53RVBBSPI3S,Amazon PLCC Free-Financing Universal Merchant AAT-FXGH5APHPAWRQ,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False
103398,408-6844443-2959553,06-19-22,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-XXL,Set,XXL,B09NQ3P98W,Shipped,1,INR,0.0,PUNE,MAHARASHTRA,411045.0,IN,,False,,False
88965,402-9757005-2693126,05-02-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-L,Set,L,B09NQ44RNV,Shipped,1,INR,597.0,Gaya,BIHAR,823001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
26821,171-6142058-9276331,04-14-22,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXL,kurta,XXL,B082W8RWN1,Shipped,1,INR,376.0,BENGALURU,KARNATAKA,560083.0,IN,,False,,
83781,406-2810837-0862735,05-04-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3697,JNE3697-KR-XL,kurta,XL,B098112V2V,Shipped,1,INR,487.0,HYDERABAD,TELANGANA,500032.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-TREXU6MY3SEMI,Amazon PLCC Free-Financing Universal Merchant AAT-RVL5KAXRIWHV2,Amazon PLCC Free-Financing Universal Merchant AAT-BS2QIL3ZUUJDC,Amazon PLCC Free-Financing Universal Merchant AAT-BD2QQYQLU3K3Q,Amazon PLCC Free-Financing Universal Merchant AAT-7Z5FYSWV55YJ6,Amazon PLCC Free-Financing Universal Merchant AAT-KQRYFJZLTA6E2,Amazon PLCC Free-Financing Universal Merchant AAT-F6SN46VZWQOQI,Amazon PLCC Free-Financing Universal Merchant AAT-GL6VKXK3MYVP4,Amazon PLCC Free-Financing Universal Merchant AAT-26CRLBGU7BZ4I,Amazon PLCC Free-Financing Universal Merchant AAT-EC3WUB2OYMZJY,Amazon PLCC Free-Financing Universal Merchant AAT-LLHTF3J4EFYUO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False
32946,405-9368312-9078761,04-10-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0005,J0005-DR-S,Western Dress,S,B08B3YK5R3,Shipped,1,INR,899.0,AHMEDABAD,Gujarat,380008.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-P3CSUAK4HTEP2,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
48884,407-7904992-8992306,03-31-22,Shipped,Amazon,Amazon.in,Expedited,J0281,J0281-SKD-L,Set,L,B08QGMNRBT,Shipped,1,INR,1496.0,JAGALUR,KARNATAKA,577528.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
98390,407-4455453-0606727,06-23-22,Shipped,Amazon,Amazon.in,Expedited,J0037,J0037-KR-L,kurta,L,B089G2BFX2,Shipped,1,INR,522.0,BANGALORE,KARNATAKA,560021.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
81952,405-3472944-8171563,05-05-22,Shipped,Amazon,Amazon.in,Expedited,JNE3738,JNE3738-KR-S,kurta,S,B099NP12NN,Shipped,1,INR,383.0,JAIPUR,RAJASTHAN,303702.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
28970,407-9026165-9789947,04-13-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET347,SET347-KR-NP-XS,Set,XS,B09RKFBMYD,Shipped,1,INR,852.0,ANAND,Gujarat,388001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,
104499,406-0238900-5432371,06-18-22,Shipped,Amazon,Amazon.in,Expedited,JNE3865,JNE3865-TP-S,Top,S,B09TZRLNW1,Shipped,1,INR,498.0,SURAT,Gujarat,395010.0,IN,VPC-44571-44201687 Coupon,False,,False
125607,405-5810165-0735561,06-03-22,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-M,kurta,M,B08KRXV1QR,Shipped,1,INR,399.0,KOCHI,KERALA,682508.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
48947,408-8249714-7769118,03-31-22,Shipped,Amazon,Amazon.in,Expedited,SET044,SET044-KR-NP-S,Set,S,B07Q2M4W2P,Shipped,1,INR,542.0,PALAKKAD,KERALA,678005.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
98929,171-3880729-0660310,06-22-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET319,SET319-KR-NP-XXL,Set,XXL,B09KXT2VYT,Shipped,1,INR,852.0,MUDBIDRI,KARNATAKA,574227.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-3CSO6PTXOFDTO,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-7L53RVBBSPI3S,Amazon PLCC Free-Financing Universal Merchant AAT-FXGH5APHPAWRQ,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False
78039,406-2993720-4364348,05-08-22,Shipped,Amazon,Amazon.in,Expedited,J0335,J0335-DR-XL,Western Dress,XL,B09831P2JC,Shipped,1,INR,940.0,PUNE,MAHARASHTRA,411045.0,IN,,False,,False
22550,403-6357949-9373917,04-17-22,Shipped,Amazon,Amazon.in,Expedited,SET274,SET274-KR-PP-M,Set,M,B099NKCVH4,Shipped,1,INR,682.0,UDAIPUR,RAJASTHAN,313001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
38331,404-9242701-3708341,04-07-22,Cancelled,Merchant,Amazon.in,Standard,JNE3794,JNE3794-KR-M,kurta,M,B09HMVWDN3,,0,,,DODAMARG,MAHARASHTRA,416512.0,IN,,False,Easy Ship,
116027,171-4354435-6301120,06-09-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET293,SET293-KR-NP-M,Set,M,B09K3LJWBB,Shipped,1,INR,702.0,KANPUR,UTTAR PRADESH,208025.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-CZ6WQJLMP6SRC,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-ATCR5763CN6Q6,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO,Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS,Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC,Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES,Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False
59082,405-0891401-8965127,05-24-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0090,J0090-TP-S,Top,S,B092D3276L,Shipped,1,INR,539.0,MUMBAI,MAHARASHTRA,400075.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-L2DLP5YGE5766,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-4ZN7U6MMDFGWM,Amazon PLCC Free-Financing Universal Merchant AAT-PAWHL2EB33U42,Amazon PLCC Free-Financing Universal Merchant AAT-7WX4JYESZISLU,Amazon PLCC Free-Financing Universal Merchant AAT-CIX56SGGAWUYW,Amazon PLCC Free-Financing Universal Merchant AAT-DMQVBJASKTAHS,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False
